110	1.58
200	1.55
310	1.525681668
322.4	1.522181229
334.8	1.519053511
347.2	1.516247718
359.6	1.513721376
372	1.511438751
384.4	1.509369617
396.8	1.507488269
409.2	1.505772744
421.6	1.504204182
434	1.502766324
446.4	1.501445088
458.8	1.500228234
471.2	1.499105082
483.6	1.498066279
496	1.497103607
508.4	1.496209823
520.8	1.495378523
533.2	1.49460403
545.6	1.493881293
558	1.493205811
570.4	1.492573561
582.8	1.491980938
595.2	1.491424703
607.6	1.490901943
