499.9975281	17.58646143
499.0131531	17.58646143
497.9906311	17.39328968
497.0058289	17.48199962
495.9829102	17.42527916
494.9976807	17.35825508
494.0122681	17.35825508
492.9887085	17.26997127
492.0028687	17.32255993
491.0168457	17.32255993
489.9926453	17.1803695
489.0061951	17.09371427
487.9815979	16.98898538
486.994751	16.9811944
486.0077209	16.92757464
484.9825134	17.05446763
483.9950867	16.94702097
483.0074158	16.90567766
481.9815369	16.97394024
480.9935608	16.952763
480.0053406	16.89544128
479.0167847	16.89544128
477.9901733	16.9181039
477.0013428	16.85251027
476.0123291	16.94077323
474.9850769	16.89061079
473.995636	16.85206527
473.0060425	16.7252819
472.0162354	16.93265666
470.9881287	16.798198
469.9979553	16.72172658
469.0075684	16.73649673
468.0169067	16.64806229
466.9880676	16.55901833
465.9971313	16.57249159
465.0059204	16.57249159
464.0145874	16.5512712
462.9849243	16.38550555
461.9931641	16.28447223
461.0012512	16.34046235
460.0091858	16.11260446
459.0168152	16.05959432
457.9862061	16.04572557
456.9935608	15.89663472
456.0006714	15.88013593
455.0076294	15.83416786
454.0144043	15.73279997
452.9827271	15.56862138
451.9891052	15.56862138
450.9953613	15.58496711
450.0013733	15.52695568
449.0071716	15.36978876
448.0128784	15.37724862
447.0183411	15.39773403
445.9853516	15.21275037
444.990448	15.21275037
443.9953918	15.12838716
443.0001221	15.0177806
442.0047302	14.91767797
441.0090332	14.79993151
440.0133057	14.79399793
439.017334	14.6380557
437.9828491	14.37614804
436.9865112	14.25929043
435.9900208	14.12408668
434.9933167	14.12408668
433.9964294	13.9287004
432.9994202	13.76819862
432.0021362	13.56217148
431.0047607	13.35549773
430.0071411	13.10174188
429.0094604	12.86788329
428.0115051	12.74132792
427.0133972	12.48893236
426.0151062	12.30529722
425.0166626	12.05617872
424.0180664	11.73791664
422.980896	11.22739424
421.9819031	10.99372857
420.9827881	10.72082955
419.983429	10.46280131
418.9839783	10.08777672
417.984314	9.811882914
416.9845276	9.467405728
415.9844971	9.101454824
414.9843445	8.734763666
413.9840393	8.342696307
412.9834595	7.924940813
411.9828491	7.528514273
410.9819946	7.063414837
409.9810181	6.605702326
409.0183411	6.605702326
408.0169983	6.144728027
407.0155029	5.641171719
406.0138245	5.125226892
405.0119934	4.642980384
404.0100098	4.151008646
403.0078735	3.659268724
402.0055542	3.20376691
401.0030518	2.392173775
400.0004272	2.048317266
399		0










